id,payment_id,transaction_type,charge_id,invoice_id,transaction_id,payment_method,payment_time,total_price,tax,subtotal_price,charge_items,tax_lines,installment_months,currency,address
1asBHqZlX8A,1asBHqZlX8A,CHARGE,0105434700001-0101-30000A-02,0105434700001-0101-30000A-2025-02,7166011146456,CREDIT_CARD,2025-02-10 01:03:50.000000,64.9500,4.9500,60.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":60.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":60.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105434700001-0101-30000A-02-1ZIPWqITCZe""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.75},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.6},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.6}]",,USD,"{""firstName"" : ""te"", ""lastName"" : ""st"", ""email"" : ""test1@any.pink"", ""phone"" : ""+821093893610"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""3we"", ""zipcode"" : ""77099""}"
1asBHrlZExQ,1asBHrlZExQ,CHARGE,0105434300028-0101-30000A-02,0105434300028-0101-30000A-2025-02,7166011343064,CREDIT_CARD,2025-02-10 01:04:03.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfGxw5tPJ7""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""CHAMANH"", ""lastName"" : ""PHAMPHAMPHAMPHAM"", ""email"" : ""anh.pham11@ntq-solution.com.vn"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""v"", ""zipcode"" : ""77099""}"
1asBHs78kqk,1asBHs78kqk,CHARGE,0105433700007-0101-30000A-02,0105433700007-0101-30000A-2025-02,7166011474136,CREDIT_CARD,2025-02-10 01:04:08.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Z1oNI3eLsi""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""zz"", ""lastName"" : ""zz"", ""email"" : ""11131@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""address2"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""zipcode"" : ""77099""}"
1asBHtBHIAS,1asBHtBHIAS,CHARGE,0105432500110-0101-30000A-03,0105432500110-0101-30000A-2025-02,7166011769048,CREDIT_CARD,2025-02-10 01:04:20.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLiB-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Nhung"", ""lastName"" : ""Vu"", ""email"" : ""nhungvu591998@gmail.com"", ""phone"" : ""+12024561414"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77021""}"
1asBHttH7Ks,1asBHttH7Ks,CHARGE,0105431900076-0201-30000A-03,0105431900076-0201-30000A-2025-02,7166011932888,CREDIT_CARD,2025-02-10 01:04:29.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qgsCkDc-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""a"", ""zipcode"" : ""77069""}"
1asBHuEHQy2,1asBHuEHQy2,CHARGE,0105431900076-0101-30000A-03,0105431900076-0101-30000A-2025-02,7166011998424,CREDIT_CARD,2025-02-10 01:04:33.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qJbwsCF-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""a"", ""zipcode"" : ""77069""}"
1asBHmAiND5,1asBHmAiND5,CHARGE,0105501700065-0101-30000A-01,0105501700065-0101-30000A-2025-02,7166009540824,CREDIT_CARD,2025-02-10 01:02:51.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmlyCfAhP""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHoko8ay,1asBHoko8ay,CHARGE,0105501700054-0101-70000A-01,0105501700054-0101-70000A-2025-02,7166010523864,CREDIT_CARD,2025-02-10 01:03:24.000000,7.5400,0.5800,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmsXNg44e""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
1asBHp4xepw,1asBHp4xepw,CHARGE,0105501700052-0101-N0000A-01,0105501700052-0101-N0000A-2025-02,7166010622168,CREDIT_CARD,2025-02-10 01:03:29.000000,22.6100,1.7300,20.8800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmwTYgJSf""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.31},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.21},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.21}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
1asBHpRNy7V,1asBHpRNy7V,CHARGE,0105501000073-0101-30000A-01,0105501000073-0101-30000A-2025-02,7166010654936,CREDIT_CARD,2025-02-10 01:03:33.000000,-22.9600,3.3000,-26.2600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":-26.26,""priceDetail"":{""discountPrice"":36.66,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[{""promotionId"":""1ZdrFQ4ou6Y"",""promotionName"":""1,13,25 회차 렌탈료 할인"",""promotionDescription"":"""",""startDate"":""2025-01-24T03:56:32.599131681Z"",""endDate"":""2025-01-24T03:56:32.599132345Z"",""discountPrice"":""2.0000"",""promotion"":{""promotionCycles"":[""1"",""13"",""25""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":5.0}}},{""promotionId"":""1Zenz2rcFFT"",""promotionName"":""모든 회차 렌탈료 할인"",""promotionDescription"":""렌탈 제품 프로모션3"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""2.0000"",""promotion"":{""promotionCycles"":[""*""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":5.0}}},{""promotionId"":""1ZdrYFBQBk4"",""promotionName"":""모든 회차 렌탈료 할인"",""promotionDescription"":""렌탈 제품 프로모션2"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""2.0000"",""promotion"":{""promotionCycles"":[""*""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":5.0}}},{""promotionId"":""1ZdrFQ5O6Mk"",""promotionName"":""1,12,13 회차 렌탈료 면제"",""promotionDescription"":"""",""startDate"":""2025-01-24T03:56:32.599135236Z"",""endDate"":""2025-01-24T03:56:32.59913536Z"",""discountPrice"":""40.0000"",""promotion"":{""promotionCycles"":[""1"",""12"",""13""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":100.0}}},{""promotionId"":""1Zenz2skdlr"",""promotionName"":""특정 회차 렌탈료 정액 할인"",""promotionDescription"":""렌탈 제품 프로모션3"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""5.0"",""promotion"":{""promotionCycles"":[""1"",""2"",""3""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""FIXED"",""amount"":5.0}}},{""promotionId"":""1ZdrYFBzO0G"",""promotionName"":""1,12,13 회차 렌탈료 면제"",""promotionDescription"":""렌탈 제품 프로모션2"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""40.0000"",""promotion"":{""promotionCycles"":[""1"",""12"",""13""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":100.0}}},{""promotionId"":""1ZdrYFB8abw"",""promotionName"":""1,13,25 회차 렌탈료 할인"",""promotionDescription"":""렌탈 제품 프로모션2"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""5.0"",""promotion"":{""promotionCycles"":[""1"",""13"",""25""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""FIXED"",""amount"":5.0}}},{""promotionId"":""1Zenz2sBRVf"",""promotionName"":""1,12,13 회차 렌탈료 면제"",""promotionDescription"":""렌탈 제품 프로모션3"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""40.0000"",""promotion"":{""promotionCycles"":[""1"",""12"",""13""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""PERCENTAGE"",""rate"":100.0}}},{""promotionId"":""1Zenz2r32zH"",""promotionName"":""1,13,25 회차 렌탈료 할인"",""promotionDescription"":""렌탈 제품 프로모션3"",""startDate"":""2024-12-01T00:00:00Z"",""endDate"":""2025-09-30T00:00:00Z"",""discountPrice"":""5.0"",""promotion"":{""promotionCycles"":[""1"",""13"",""27""],""promotionType"":""DISCOUNT"",""discount"":{""discountTargetType"":""RENTAL_FEE"",""discountType"":""FIXED"",""amount"":5.0}}}]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPTcvQspwd""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""qwe"", ""lastName"" : ""rty"", ""email"" : ""qwe2@any.pink"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""b"", ""zipcode"" : ""77099""}"
1asBHplp5UQ,1asBHplp5UQ,CHARGE,0105500900030-0301-30000A-01,0105500900030-0301-30000A-2025-02,7166010786008,CREDIT_CARD,2025-02-10 01:03:37.000000,11.2500,0.8500,10.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPTDZrn4XQ""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.1}]",,USD,"{""firstName"" : ""cantquit"", ""lastName"" : ""nine"", ""email"" : ""iop009@mailto.plus"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1001 Bissonnet St"", ""address2"" : ""휴스턴 미술관"", ""zipcode"" : ""77099""}"
1asBHquDbl4,1asBHquDbl4,CHARGE,0105434600063-0101-30000A-02,0105434600063-0101-30000A-2025-02,7166011244760,CREDIT_CARD,2025-02-10 01:03:55.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105434600063-0101-30000A-02-1ZGkISoNoQM""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Sendi"", ""lastName"" : ""Giangzz"", ""email"" : ""sendinguyen12@yopmail.com"", ""phone"" : ""12125551234"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1 2125551234"", ""address2"" : ""111"", ""zipcode"" : ""77021""}"
1asBHrQIHSm,1asBHrQIHSm,CHARGE,0105434500042-0101-50000A-02,0105434500042-0101-50000A-2025-02,7166011277528,CREDIT_CARD,2025-02-10 01:03:59.000000,34.6400,2.6400,32.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfFrYLBrxf""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]",,USD,"{""firstName"" : ""N"", ""lastName"" : ""HongNhungVu"", ""email"" : ""nhung.vu+2@ntq-solution.com.vn"", ""phone"" : ""+12312322334"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77068""}"
1asBHsSRcrj,1asBHsSRcrj,CHARGE,0105433700002-0101-30000A-02,0105433700002-0101-30000A-2025-02,7166011605208,CREDIT_CARD,2025-02-10 01:04:12.000000,23.8200,1.8200,22.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":22.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":22.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfDYT8Yk1a""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.38},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.22},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.22}]",,USD,"{""firstName"" : ""CHAMANH"", ""lastName"" : ""PHAMPHAMPHAMPHAM"", ""email"" : ""anh.pham11@ntq-solution.com.vn"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""v"", ""zipcode"" : ""77099""}"
1asBHsorw97,1asBHsorw97,CHARGE,0105432600007-0301-30000A-03,0105432600007-0301-30000A-2025-02,7166011670744,CREDIT_CARD,2025-02-10 01:04:16.000000,64.9500,4.9500,60.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":60.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":60.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oavbxiK-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.75},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.6},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.6}]",,USD,"{""firstName"" : ""te"", ""lastName"" : ""st"", ""email"" : ""test1@any.pink"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh Street"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1asBHtYZM60,1asBHtYZM60,CHARGE,0105432300035-0101-50000A-03,0105432300035-0101-50000A-2025-02,7166011900120,CREDIT_CARD,2025-02-10 01:04:25.000000,38.9700,2.9700,36.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pVqBXDs-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.25},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.36},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.36}]",,USD,"{""firstName"" : ""A"", ""lastName"" : ""A"", ""email"" : ""11132@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""address2"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""zipcode"" : ""77099""}"
1asBHuZIhqq,1asBHuZIhqq,CHARGE,0105431900014-0101-30000A-03,0105431900014-0101-30000A-2025-02,7166012096728,CREDIT_CARD,2025-02-10 01:04:38.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qLIySYp-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""zz"", ""lastName"" : ""zz"", ""email"" : ""11131@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""address2"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""zipcode"" : ""77099""}"
1asBHvcaRmB,1asBHvcaRmB,CHARGE,0105431700008-0301-30000A-03,0105431700008-0301-30000A-2025-02,7166012588248,CREDIT_CARD,2025-02-10 01:04:50.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pl3iBfz-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""EUM"", ""lastName"" : ""KYUHWAN"", ""email"" : ""ekh4105@coway.com"", ""phone"" : ""+821030034105"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""coway itqa4"", ""zipcode"" : ""77099""}"
1asBHuvQSkA,1asBHuvQSkA,CHARGE,0105431900006-0101-50000A-03,0105431900006-0101-50000A-2025-02,7166012326104,CREDIT_CARD,2025-02-10 01:04:42.000000,34.6400,2.6400,32.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qSzHMqK-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]",,USD,"{""firstName"" : ""p"", ""lastName"" : ""p"", ""email"" : ""pby1@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""1"", ""zipcode"" : ""77099""}"
1asBHvGzydc,1asBHvGzydc,CHARGE,0105431900004-0101-50000A-03,0105431900004-0101-50000A-2025-02,7166012457176,CREDIT_CARD,2025-02-10 01:04:46.000000,34.6400,2.6400,32.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ojL35r3-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]",,USD,"{""firstName"" : ""a"", ""lastName"" : ""a"", ""email"" : ""11133@any.pink"", ""phone"" : ""+8618640163047"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""address2"" : ""Aa"", ""zipcode"" : ""77099""}"
